date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:46:18	30/30	---M--	200	added ('OK')	text/plain	etag:%221e-59fe417a34673%22	https://www.cplusplus.com/robots.txt		(from )
14:46:19	9912/9912	---MC-	200	added ('OK')	text/html	etag:1415697455	https://www.cplusplus.com/doc/tutorial/	www.cplusplus.com/doc/tutorial/index.html	(from )
14:46:20	14447/14447	---MC-	200	added ('OK')	text/html	etag:1415697455	https://www.cplusplus.com/doc/tutorial/introduction/	www.cplusplus.com/doc/tutorial/introduction/index.html	(from https://www.cplusplus.com/doc/tutorial/)
14:46:20	22293/22293	---MC-	200	added ('OK')	text/html	etag:1472928497	https://www.cplusplus.com/doc/tutorial/program_structure/	www.cplusplus.com/doc/tutorial/program_structure/index.html	(from https://www.cplusplus.com/doc/tutorial/)
14:46:21	33303/33303	---MC-	200	added ('OK')	text/html	etag:1458844562	https://www.cplusplus.com/doc/tutorial/variables/	www.cplusplus.com/doc/tutorial/variables/index.html	(from https://www.cplusplus.com/doc/tutorial/)
14:46:21	25462/25462	---MC-	200	added ('OK')	text/html	etag:1415697455	https://www.cplusplus.com/doc/tutorial/constants/	www.cplusplus.com/doc/tutorial/constants/index.html	(from https://www.cplusplus.com/doc/tutorial/)
14:46:22	26575/26575	---MC-	200	added ('OK')	text/html	etag:1415697455	https://www.cplusplus.com/doc/tutorial/basic_io/	www.cplusplus.com/doc/tutorial/basic_io/index.html	(from https://www.cplusplus.com/doc/tutorial/)
14:46:22	35430/35430	---MC-	200	added ('OK')	text/html	etag:1415697455	https://www.cplusplus.com/doc/tutorial/operators/	www.cplusplus.com/doc/tutorial/operators/index.html	(from https://www.cplusplus.com/doc/tutorial/)
14:46:23	34256/34256	---MC-	200	added ('OK')	text/html	etag:1474856503	https://www.cplusplus.com/doc/tutorial/control/	www.cplusplus.com/doc/tutorial/control/index.html	(from https://www.cplusplus.com/doc/tutorial/)
14:46:23	44039/44039	---MC-	200	added ('OK')	text/html	etag:1420026438	https://www.cplusplus.com/doc/tutorial/functions/	www.cplusplus.com/doc/tutorial/functions/index.html	(from https://www.cplusplus.com/doc/tutorial/)
